C_Country_codes,Postal_codes,C_Location_name,C_Area,C_Lat,C_Long,C_V12,Match_location
PK,67131,Puran,Hyderabad,26.7587,68.1161, ,PURAN
PK,52471,Puran Pur,Lahore,31.9356,74.156, ,PURAN PUR
PK,47981,Purana Ratial,Norhern Punajb Rawalpindi,33.0314,73.0522, ,PURANA RATIAL
PK,55301,Purani Mandi Pattoki,Lahore,31.1004,73.8672, ,PURANI MANDI PATTOKI
PK,76210,Purano Dero,Hyderabad,28.255,69.0597, ,PURANO DERO
PK,77111,Puranoabad,Hyderabad,27.5729,68.4542, ,PURANOABAD
PK,47021,Purmiana,Norhern Punajb Rawalpindi,33.6956,72.5815, ,PURMIANA
PK,57480,Qabula,Lahore,30.1833,73.0667,4,QABULA
PK,77301,Qadera Bad,Hyderabad,27.8667,68.0167, ,QADERA BAD
PK,55051,Qadi Wind,Lahore,31.0781,74.4777, ,QADI WIND
PK,52100,Qadir Abad Colony,Lahore,32.2261,73.8144, ,QADIR ABAD COLONY
PK,65111,Qadir Bux Kalwar,Hyderabad,27.9278,69.35, ,QADIR BUX KALWAR
PK,77121,Qadir Bux Khan Bhutto,Hyderabad,28.9709,69.9495, ,QADIR BUX KHAN BHUTTO
PK,36351,Qadir Bux Sharif,Lahore,30.7167,72.7167, ,QADIR BUX SHARIF
PK,59131,Qadir Pur Lar,Souhern Punajb Mulan,32.9611,73.8833, ,QADIR PUR LAR
PK,61101,Qadirabad,Lahore,30.8583,72.3444,4,QADIRABAD
PK,23431,Qadra,NWFP Peshawar,34.2164,72.5708,4,QADRA
PK,77081,Qafila,Hyderabad,34.0967,71.1458,4,QAFILA
PK,41300,Qaid Abad,Norhern Punajb Rawalpindi,32.6956,71.9742, ,QAID ABAD
PK,35051,Qaim Bharwana,Lahore,30.9667,72.15,4,QAIM BHARWANA
PK,76331,Qaim Jatoi,Hyderabad,27.2569,67.6833,4,QAIM JATOI
PK,69311,Qaim Khan Laghari,Hyderabad,26.4333,69.2988, ,QAIM KHAN LAGHARI
PK,78151,Qaim Khan Wadayo,Hyderabad,27.85,68.4667, ,QAIM KHAN WADAYO
PK,63040,Qaim Pur,Souhern Punajb Mulan,29.7068,72.3874, ,QAIM PUR
PK,66121,Qaimuddin Solangi,Hyderabad,27.3206,68.65, ,QAIMUDDIN SOLANGI
PK,85201,Qalandar,Balochisan,31.3322,69.8889,4,QALANDAR
PK,22000,Qalander Abad,NWFP Peshawar,32.4708,71.6114, ,QALANDER ABAD
PK,23061,Qaldara,NWFP Peshawar,34.3203,71.3711,4,QALDARA
PK,85300,Qamar-Ud-Din Karez,Balochisan,31.4463,68.8516, ,QAMAR-UD-DIN KAREZ
PK,67160,Qamarabad,Hyderabad,27.1655,68.0493, ,QAMARABAD
PK,19211,Qamber,NWFP Peshawar,34.6543,72.4591, ,QAMBER
PK,11101,Qamrooti,Federal Capial &AJK,33.4815,73.9178, ,QAMROOTI
PK,19021,Qandil,NWFP Peshawar,35.0981,72.5042,4,QANDIL
PK,50001,Qasba Karialaa,Norhern Punajb Rawalpindi,32.6354,73.4896, ,QASBA KARIALAA
PK,23301,Qasim,NWFP Peshawar,34.1292,72.1347,4,QASIM
PK,78001,Qasim Goth,Hyderabad,31.4047,72.2853, ,QASIM GOTH
PK,23451,Qasimabad,NWFP Peshawar,31.9206,70.4667,4,QASIMABAD
PK,71000,Qasimabad,Hyderabad,30.5,72.6, ,QASIMABAD
PK,62301,Qasimka,Souhern Punajb Mulan,30.0167,73.0667,4,QASIMKA
PK,23131,Qasmi,NWFP Peshawar,34.4522,72.0567,4,QASMI
PK,21091,Qazi Abad,NWFP Peshawar,34.5035,73.077, ,QAZI ABAD
PK,23201,Qazi Abad,NWFP Peshawar,33.9254,71.8046, ,QAZI ABAD
PK,23431,Qazi Abad,NWFP Peshawar,34.1013,72.3465, ,QAZI ABAD
PK,31051,Qazi Abad,Souhern Punajb Mulan,31.3006,71.8045, ,QAZI ABAD
PK,67200,Qazi Ahmed,Hyderabad,26.1167,68.2958, ,QAZI AHMED
PK,69001,Qazi Mohammad Umer,Hyderabad,28.4436,69.3458, ,QAZI MOHAMMAD UMER
PK,22861,Qazi Pur,NWFP Peshawar,32.8447,71.7531, ,QAZI PUR
PK,32101,Qaziwali,Souhern Punajb Mulan,30.7278,70.6417,4,QAZIWALI
PK,52471,Qiam Pur,Lahore,31.9356,74.156, ,QIAM PUR
PK,51751,Qiam Pur Hassan Hussain,Lahore,32.1,74.95, ,QIAM PUR HASSAN HUSSAIN
PK,39601,Qila Baghel Singh,Lahore,31.7264,73.475, ,QILA BAGHEL SINGH
PK,56011,Qila Dewa Singh,Lahore,30.5521,73.8979, ,QILA DEWA SINGH
PK,39121,Qila Dharam Singh,Lahore,31.25,73.75,4,QILA DHARAM SINGH
PK,52330,Qila Didar Singh,Lahore,32.1333,74.0167,4,QILA DIDAR SINGH
PK,21420,Qila Gay,NWFP Peshawar,32.7792,71.7901, ,QILA GAY
PK,39051,Qila Harnam Singh,Lahore,31.9092,74.4753,4,QILA HARNAM SINGH
PK,52471,Qila Jhanda,Lahore,31.9514,74.1544,4,QILA JHANDA
PK,52360,Qila Mian Singh,Lahore,31.3667,73.9236,4,QILA MIAN SINGH
PK,39541,Qila Mirzaman,Lahore,31.8839,72.5956, ,QILA MIRZAMAN
PK,39121,Qila Pacca,Lahore,31.2993,73.8184, ,QILA PACCA
PK,49281,Qila Rajgan,Norhern Punajb Rawalpindi,33.1071,73.3145, ,QILA RAJGAN
PK,52111,Qila Ram Kaur,Lahore,32.1,73.6667,4,QILA RAM KAUR
PK,39350,Qila Shekhupura G.P.O.,Lahore,32.0029,73.9178, ,QILA SHEKHUPURA G.P.O.
PK,51560,Qila Sooba Singh,Lahore,32.0616,74.5375, ,QILA SOOBA SINGH
PK,50811,Qila Sura Singh,Norhern Punajb Rawalpindi,32.7,74.4167,4,QILA SURA SINGH
PK,51091,Qila Tak Singh,Lahore,32.4188,74.309, ,QILA TAK SINGH
PK,56181,Qila Tara Singh,Lahore,30.6833,73.6167,4,QILA TARA SINGH
PK,39321,Qilla Sattar Shah,Lahore,31.6704,74.1285, ,QILLA SATTAR SHAH
PK,24631,Qilla Shah Baig,NWFP Peshawar,33.7225,71.245, ,QILLA SHAH BAIG
PK,12090,Qillan,Federal Capial &AJK,33.6764,73.1105, ,QILLAN
PK,56101,Qilli Jamil Singh,Lahore,30.831,73.696, ,QILLI JAMIL SINGH
PK,25000,Qissa Khawani,NWFP Peshawar,33.885,71.875, ,QISSA KHAWANI
PK,25000,Qissa Khawani (Npo),NWFP Peshawar,33.885,71.875, ,QISSA KHAWANI (NPO)
PK,58181,Qitalpur,Souhern Punajb Mulan,30.7665,72.2942, ,QITALPUR
PK,45320,Quaid-E-Azam University,Federal Capial &AJK,33.75,73.1167, ,QUAID-E-AZAM UNIVERSITY
PK,18001,Qualandi,NWFP Peshawar,34.4927,71.6167, ,QUALANDI
PK,67181,Quba Noor Mohammad,Hyderabad,27.1655,68.0493, ,QUBA NOOR MOHAMMAD
PK,42101,Qudrat Abad,Norhern Punajb Rawalpindi,32.4342,71.7224, ,QUDRAT ABAD
PK,87300,Quetta G.P.O.,Balochisan,30.0156,67.016, ,QUETTA G.P.O.
PK,23051,Qulangi,NWFP Peshawar,34.4713,71.7915, ,QULANGI
PK,13101,Qulian Bazar,Federal Capial &AJK,34.3042,73.5243, ,QULIAN BAZAR
PK,16201,Qumrah,Federal Capial &AJK,36.2333,73.1, ,QUMRAH
PK,59321,Quraishi Wala,Souhern Punajb Mulan,29.9538,71.7587, ,QURAISHI WALA
PK,34310,Qureshi,Souhern Punajb Mulan,30.0725,70.9572,4,QURESHI
PK,15301,Qurqulti,Federal Capial &AJK,32.5405,71.9486, ,QURQULTI
PK,23101,Qutab Garh,NWFP Peshawar,34.1986,71.9422,4,QUTAB GARH
PK,40041,Rabana,Norhern Punajb Rawalpindi,31.8083,72.3681,4,RABANA
PK,18301,Rabat,NWFP Peshawar,34.8417,73.0472,4,RABAT
PK,35460,Rabwah,Lahore,31.7558,72.9197,4,RABWAH
PK,40101,Radhan,Norhern Punajb Rawalpindi,32.1687,72.6814, ,RADHAN
PK,76310,Radhan,Hyderabad,27.1833,67.95,4,RADHAN
PK,76311,Radhan Village,Hyderabad,27.1271,67.9722, ,RADHAN VILLAGE
PK,35081,Rafi Abad,Lahore,30.8403,71.9042, ,RAFI ABAD
PK,66021,Rafiq Mahesar,Hyderabad,27.4911,68.5436,4,RAFIQ MAHESAR
PK,18651,Raghagan,NWFP Peshawar,34.7853,71.5858,4,RAGHAGAN
PK,29341,Raghasar,NWFP Peshawar,31.6142,70.0564,4,RAGHASAR
PK,65011,Raharki,Hyderabad,28.05,69.65,4,RAHARKI
PK,19051,Rahatkot,NWFP Peshawar,35.0778,72.4764,4,RAHATKOT
PK,41271,Rahdari,Norhern Punajb Rawalpindi,31.95,71.7833,4,RAHDARI
PK,22361,Rahi,Federal Capial &AJK,32.8556,74.3222,4,RAHI
PK,67411,Rahi M. Dad Kerio,Hyderabad,26.45,68.3167, ,RAHI M. DAD KERIO
PK,10381,Rahian,Federal Capial &AJK,32.9333,73.7833,4,RAHIAN
PK,76251,Rahijja,Hyderabad,25.4944,69.6667, ,RAHIJJA
PK,19210,Rahim Abad,NWFP Peshawar,34.6543,72.4591, ,RAHIM ABAD
PK,25001,Rahim Abad,NWFP Peshawar,33.885,71.875, ,RAHIM ABAD
PK,71001,Rahim Abad,Hyderabad,27.6461,69.0124, ,RAHIM ABAD
PK,78201,Rahim Abad,Hyderabad,28.0827,68.9373, ,RAHIM ABAD
PK,29050,Rahim Bazar,NWFP Peshawar,24.3167,69.15,4,RAHIM BAZAR
PK,79001,Rahim Bux Soomro,Hyderabad,28.5714,69.6139, ,RAHIM BUX SOOMRO
PK,13171,Rahim Kot,Federal Capial &AJK,32.4667,73.65, ,RAHIM KOT
PK,64200,Rahim Yar Khan City,Souhern Punajb Mulan,28.5167,70.3, ,RAHIM YAR KHAN CITY
PK,64200,Rahim Yar Khan Npo,Souhern Punajb Mulan,28.5167,70.3, ,RAHIM YAR KHAN NPO
PK,12110,Rahimabad,Federal Capial &AJK,28.4,69.9333, ,RAHIMABAD
PK,15101,Rahimabad,Federal Capial &AJK,35.2446,73.9909, ,RAHIMABAD
PK,64385,Rahimabad,Souhern Punajb Mulan,28.4,69.9333,4,RAHIMABAD
PK,67201,Rahimabad,Hyderabad,28.4,69.9333, ,RAHIMABAD
PK,68231,Rahimabad,Hyderabad,25.9847,68.8972, ,RAHIMABAD
PK,69351,Rahimabad,Hyderabad,25.3542,68.7861, ,RAHIMABAD
PK,64200,Rahimyar Khan G.P.O.,Souhern Punajb Mulan,28.5167,70.3, ,RAHIMYAR KHAN G.P.O.
PK,39561,Rahman Abad,Lahore,32.1892,74.2137, ,RAHMAN ABAD
PK,51121,Rai Pur,Lahore,32.4231,74.3611, ,RAI PUR
PK,51771,Rai Pur,Lahore,32.2139,75.0694, ,RAI PUR
PK,51601,Raib,Lahore,30.9434,72.2562, ,RAIB
PK,51801,Raiba,Lahore,32.2833,75.1167,4,RAIBA
PK,66091,Raider,Hyderabad,27.3167,68.3028, ,RAIDER
PK,47601,Raika Maira,Norhern Punajb Rawalpindi,33.2181,72.9072,4,RAIKA MAIRA
PK,50431,Raikey,Norhern Punajb Rawalpindi,32.429,73.5702, ,RAIKEY
PK,12571,Raikot,Federal Capial &AJK,30.2833,72.4,4,RAIKOT
PK,76060,Railway Crossing Jamshoro,Hyderabad,25.3417,68.2583, ,RAILWAY CROSSING JAMSHORO
PK,51480,Railway Gate Pasrur Nd,Lahore,32.2667,74.6667, ,RAILWAY GATE PASRUR ND
PK,23161,Railway Station,NWFP Peshawar,34.4578,72.3276, ,RAILWAY STATION
PK,61241,Railway Station,Lahore,29.8261,72.0425, ,RAILWAY STATION
PK,17081,Rain,NWFP Peshawar,36.4,72.3833,4,RAIN
PK,10531,Raipur,Federal Capial &AJK,30.4833,71.9,4,RAIPUR
PK,66151,Rais Bakht Ali,Hyderabad,27.4538,69.0402, ,RAIS BAKHT ALI
PK,68031,Rais Brohi,Hyderabad,25.716,68.8087, ,RAIS BROHI
PK,49471,Raitli,Norhern Punajb Rawalpindi,33.1278,73.5167, ,RAITLI
PK,55150,Raiwind,Lahore,31.2544,74.2178,4,RAIWIND
PK,21041,Raj Maira,NWFP Peshawar,34.7397,72.9783, ,RAJ MAIRA
PK,51011,Raja Guman,Lahore,32.3,74.3667,4,RAJA GUMAN
PK,51311,Raja Harpal,Lahore,32.4833,74.65,4,RAJA HARPAL
PK,69071,Raja Karam Elahi,Hyderabad,27.1389,70.8333, ,RAJA KARAM ELAHI
PK,59221,Raja Ram,Souhern Punajb Mulan,30.1569,71.5701, ,RAJA RAM
PK,39151,Rajab,Lahore,28.0278,63.1611,4,RAJAB
PK,51531,Rajade Wali,Lahore,32.1583,74.6667, ,RAJADE WALI
PK,64311,Rajakot,Souhern Punajb Mulan,28.5921,70.2324, ,RAJAKOT
PK,29211,Rajan Pur,NWFP Peshawar,32.2648,72.3213, ,RAJAN PUR
PK,33500,Rajan Pur,Souhern Punajb Mulan,29.1833,70.3833, ,RAJAN PUR
PK,33500,Rajan Pur N.P.O.(Nd),Souhern Punajb Mulan,29.1833,70.3833, ,RAJAN PUR N.P.O.(ND)
PK,31151,Rajan Shah,Souhern Punajb Mulan,31.4926,72.215, ,RAJAN SHAH
PK,35501,Rajana,Lahore,31.4167,72.15,4,RAJANA
PK,36070,Rajana Road,Lahore,30.9167,72.55, ,RAJANA ROAD
PK,64311,Rajanpur Kalan,Souhern Punajb Mulan,28.5921,70.2324, ,RAJANPUR KALAN
PK,64311,Rajanpur Khurd,Souhern Punajb Mulan,28.5921,70.2324, ,RAJANPUR KHURD
PK,59321,Rajapur,Souhern Punajb Mulan,29.5833,71.6833,4,RAJAPUR
PK,41001,Rajar,Norhern Punajb Rawalpindi,31.8262,71.5642, ,RAJAR
PK,47291,Rajar,Norhern Punajb Rawalpindi,33.4033,72.8339,4,RAJAR
PK,10521,Rajdhani,Federal Capial &AJK,33.7739,72.9792,4,RAJDHANI
PK,50641,Rajeke,Norhern Punajb Rawalpindi,32.4833,73.8667,4,RAJEKE
PK,24480,Rajjar Edso (Nd),NWFP Peshawar,33.7983,71.372, ,RAJJAR EDSO (ND)
PK,78061,Rajo Chohan,Hyderabad,27.8917,68.5903, ,RAJO CHOHAN
PK,72110,Rajo Khanani,Hyderabad,24.9833,68.85,4,RAJO KHANANI
PK,70221,Rajo Nizamani,Hyderabad,25.8194,68.4657, ,RAJO NIZAMANI
PK,50441,Rajoa,Norhern Punajb Rawalpindi,32.5167,73.7167,4,RAJOA
PK,22530,Rajoya,NWFP Peshawar,33.9843,73.1773, ,RAJOYA
PK,35401,Rajoya,Lahore,31.7014,72.9958, ,RAJOYA
PK,13201,Rajpain,Federal Capial &AJK,27.2833,67.6667, ,RAJPAIN
PK,13021,Rajpothi,Federal Capial &AJK,31.8458,72.4917, ,RAJPOTHI
PK,66301,Rajpur,Hyderabad,30.8222,72.3611,4,RAJPUR
PK,47791,Rajua,Norhern Punajb Rawalpindi,33.0914,73.0223, ,RAJUA
PK,51021,Rajuke,Lahore,30.8213,72.1431, ,RAJUKE
PK,50981,Rajuwal,Norhern Punajb Rawalpindi,32.8167,74.1,4,RAJUWAL
PK,21211,Rajwal,NWFP Peshawar,34.8222,73.5167,4,RAJWAL
PK,31501,Rakh Khairy Wala,Souhern Punajb Mulan,31.3006,71.8045, ,RAKH KHAIRY WALA
PK,50331,Rakh Nihal Singh,Norhern Punajb Rawalpindi,32.7934,73.458, ,RAKH NIHAL SINGH
PK,84500,Rakhni,Balochisan,30.05,69.9167,4,RAKHNI
PK,12184,Rakkar,Federal Capial &AJK,30.7514,73.8361,4,RAKKAR
PK,48831,Ralbal,Norhern Punajb Rawalpindi,32.162,72.95, ,RALBAL
PK,39541,Ram Garh,Lahore,32.7931,70.7883,4,RAM GARH
PK,59341,Ram Kali,Souhern Punajb Mulan,29.6111,71.6792,4,RAM KALI
PK,61241,Ram Kali,Lahore,29.8261,72.0425, ,RAM KALI
PK,55151,Ram Kot,Lahore,31.6931,74.1278, ,RAM KOT
PK,34421,Ram Pur,Souhern Punajb Mulan,29.1679,70.6886, ,RAM PUR
PK,62120,Ram Pura,Souhern Punajb Mulan,29.7131,73.2517, ,RAM PURA
PK,29320,Ramak S.O.,NWFP Peshawar,32.0145,70.5407, ,RAMAK S.O.
PK,47810,Raman,Norhern Punajb Rawalpindi,30.3772,70.7053,4,RAMAN
PK,51801,Rambri,Lahore,32.3167,75.0333,4,RAMBRI
PK,25000,Ramdas Bazar,NWFP Peshawar,33.885,71.875, ,RAMDAS BAZAR
PK,49281,Ramdial,Norhern Punajb Rawalpindi,33.0389,73.4347,4,RAMDIAL
PK,39161,Ramgarh Chak 179,Lahore,32.6028,74.1181, ,RAMGARH CHAK 179
PK,60601,Ramkali,Souhern Punajb Mulan,30.1,71.5667, ,RAMKALI
PK,52101,Ramke,Lahore,32.1611,74.3972,4,RAMKE
PK,17031,Ramon,NWFP Peshawar,24.0944,67.4389,4,RAMON
PK,14301,Rampur,Federal Capial &AJK,34.5403,73.8528,4,RAMPUR
PK,51310,Ramtalai N.P.O. Nd,Lahore,32.4228,74.2898, ,RAMTALAI N.P.O. ND
PK,51310,Ramtalai Nd,Lahore,32.4228,74.2898, ,RAMTALAI ND
PK,34441,Ramzan Abad,Souhern Punajb Mulan,29.698,70.866, ,RAMZAN ABAD
PK,77121,Ramzan Khan Kalhoro,Hyderabad,28.9709,69.9495, ,RAMZAN KHAN KALHORO
PK,67001,Ramzan Rajpar,Hyderabad,30.6507,71.1785, ,RAMZAN RAJPAR
PK,35361,Ramzan Sugar Mills,Lahore,30.85,73.075, ,RAMZAN SUGAR MILLS
PK,69101,Rana Jagir,Hyderabad,25.4514,69.7153,4,RANA JAGIR
PK,31151,Rana Nagar,Souhern Punajb Mulan,31.4926,72.215, ,RANA NAGAR
PK,54951,Rana Town,Lahore,31.4649,74.3846, ,RANA TOWN
PK,59311,Rana Wahan,Souhern Punajb Mulan,30.1861,72.3792,4,RANA WAHAN
PK,59341,Rana Wahan,Souhern Punajb Mulan,29.6207,71.9488, ,RANA WAHAN
PK,39051,Ranatown,Lahore,31.8335,74.4621, ,RANATOWN
PK,51481,Randhawa,Lahore,32.3,74.5833,4,RANDHAWA
PK,50331,Randhir,Norhern Punajb Rawalpindi,32.7934,73.458, ,RANDHIR
PK,51101,Randhir,Lahore,32.5167,74.2333,4,RANDHIR
PK,10041,Randian,Norhern Punajb Rawalpindi,31.0833,72.55,4,RANDIAN
PK,34650,Rang Pur,Souhern Punajb Mulan,29.7997,70.8231, ,RANG PUR
PK,51310,Rang Pura Nd,Lahore,32.4228,74.2898, ,RANG PURA ND
PK,53801,Rangeel Pur,Lahore,31.3969,74.149, ,RANGEEL PUR
PK,39601,Ranger Nangel,Lahore,31.7264,73.475, ,RANGER NANGEL
PK,51201,Rangh,Lahore,32.7833,73.8833, ,RANGH
PK,12610,Rangla Apo,Federal Capial &AJK,28.8197,62.765, ,RANGLA APO
PK,43231,Rangli,Norhern Punajb Rawalpindi,33.4903,72.1231,4,RANGLI
PK,43500,Rangoo,Norhern Punajb Rawalpindi,33.5454,72.1854, ,RANGOO
PK,41320,Rangpur Baghor,Norhern Punajb Rawalpindi,32.5819,71.9244, ,RANGPUR BAGHOR
PK,50811,Rangra,Norhern Punajb Rawalpindi,32.7306,74.4375,4,RANGRA
PK,50911,Rangra Rupowal,Norhern Punajb Rawalpindi,32.7715,74.0424, ,RANGRA RUPOWAL
PK,39351,Rani Ke,Lahore,32.0029,73.9178, ,RANI KE
PK,51141,Rani Key,Lahore,32.2833,74.5, ,RANI KEY
PK,66100,Rani Pur,Hyderabad,27.2903,68.4243, ,RANI PUR
PK,46001,Ranial,Norhern Punajb Rawalpindi,33.4292,72.8417, ,RANIAL
PK,47671,Ranial,Norhern Punajb Rawalpindi,33.5386,72.9786,4,RANIAL
PK,51011,Ranjai,Lahore,35.0806,72.5097,4,RANJAI
PK,50701,Ranjali,Norhern Punajb Rawalpindi,31.8758,73.1878, ,RANJALI
PK,64301,Ranjen Khan,Souhern Punajb Mulan,28.7064,70.3837, ,RANJEN KHAN
PK,48681,Ranjha,Norhern Punajb Rawalpindi,33.05,73.7167,4,RANJHA
PK,22181,Rankot,NWFP Peshawar,34.2892,73.4128,4,RANKOT
PK,50661,Ranmal,Norhern Punajb Rawalpindi,32.4,73.7333,4,RANMAL
PK,69331,Rano Ramdan,Hyderabad,25.1639,69.1944,4,RANO RAMDAN
PK,20300,Ranolia,NWFP Peshawar,35.0489,72.8864,4,RANOLIA
PK,48581,Ransial,Norhern Punajb Rawalpindi,32.7167,72.6833,4,RANSIAL
PK,29401,Ranwal,NWFP Peshawar,32.1881,70.44,4,RANWAL
PK,65031,Ranwati,Hyderabad,28.1667,69.6,4,RANWATI
PK,59221,Rao Garh,Souhern Punajb Mulan,30.1569,71.5701, ,RAO GARH
PK,30141,Rapri,Norhern Punajb Rawalpindi,33.325,74.0972,4,RAPRI
PK,13101,Rara,Federal Capial &AJK,34.2925,73.4833,4,RARA
PK,84600,Rara Sham,Balochisan,30.5844,66.8728, ,RARA SHAM
PK,35301,Raran Wali,Lahore,31.1978,72.3689, ,RARAN WALI
PK,39351,Rasala Chack-4,Lahore,32.0029,73.9178, ,RASALA CHACK-4
PK,49301,Raseelakhurd,Norhern Punajb Rawalpindi,32.8634,73.2222, ,RASEELAKHURD
PK,24081,Rashakai,NWFP Peshawar,34.7067,71.4119,4,RASHAKAI
PK,21300,Rashang,NWFP Peshawar,34.8194,73.125,4,RASHANG
PK,64201,Rashid Abad,Souhern Punajb Mulan,28.5167,70.3, ,RASHID ABAD
PK,35181,Rashid Pur,Lahore,31.2417,72.075, ,RASHID PUR
PK,51541,Rashid Pur,Lahore,32.2583,74.8167, ,RASHID PUR
PK,77121,Rashid Wagan,Hyderabad,27.4833,68.0667,4,RASHID WAGAN
PK,50001,Rashidpur,Norhern Punajb Rawalpindi,31.1333,72.1,4,RASHIDPUR
PK,66191,Rasool Abad,Hyderabad,26.9173,67.0218, ,RASOOL ABAD
PK,59311,Rasool Pur,Souhern Punajb Mulan,30.2431,72.0563, ,RASOOL PUR
PK,39351,Rasool Pur Chak-17,Lahore,32.0029,73.9178, ,RASOOL PUR CHAK-17
PK,24501,Rasoolabad,NWFP Peshawar,34.1858,71.7633, ,RASOOLABAD
PK,66151,Rasoolpur,Hyderabad,27.4538,69.0402, ,RASOOLPUR
PK,79191,Rasoolpur Chachar,Hyderabad,28.2847,69.3951, ,RASOOLPUR CHACHAR
PK,50370,Rasul,Norhern Punajb Rawalpindi,32.7,73.5667,4,RASUL
PK,50371,Rasul Dhapai,Norhern Punajb Rawalpindi,32.7,73.5667, ,RASUL DHAPAI
PK,52090,Rasul Nagar,Lahore,32.2872,72.8231,4,RASUL NAGAR
PK,33001,Rasul Pur,Souhern Punajb Mulan,29.6415,70.616, ,RASUL PUR
PK,49301,Rasul Pur,Norhern Punajb Rawalpindi,32.8634,73.2222, ,RASUL PUR
PK,51311,Rasul Pur,Lahore,32.4228,74.2898, ,RASUL PUR
PK,52111,Rasul Pur Tarar,Lahore,32.1037,73.7321, ,RASUL PUR TARAR
PK,39631,Rasul Pura Arian,Lahore,32.1333,75.125, ,RASUL PURA ARIAN
PK,76231,Rasulpur,Hyderabad,30.3167,71.6,4,RASULPUR
PK,39651,Rasulpur Jattan,Lahore,31.9589,72.9953, ,RASULPUR JATTAN
PK,47951,Ratala,Norhern Punajb Rawalpindi,33.2667,73.4667,4,RATALA
PK,52471,Ratali Kalan,Lahore,31.8792,74.0728,4,RATALI KALAN
PK,77380,Rato Dero Npo,Hyderabad,27.8,68.3, ,RATO DERO NPO
PK,77380,Ratodero,Hyderabad,27.8,68.3,4,RATODERO
PK,10540,Ratta,Federal Capial &AJK,32.85,72.6833,4,RATTA
PK,51481,Ratta Bajwa,Lahore,32.2139,74.5444,4,RATTA BAJWA
PK,39051,Ratta Gujran,Lahore,31.8335,74.4621, ,RATTA GUJRAN
PK,51531,Ratta Jathol,Lahore,32.1583,74.6667, ,RATTA JATHOL
PK,40571,Ratta Kala,Norhern Punajb Rawalpindi,31.9344,71.4764, ,RATTA KALA
PK,56181,Ratta Khanna,Lahore,30.7,73.6667,4,RATTA KHANNA
PK,40281,Ratta Pur Kalan,Norhern Punajb Rawalpindi,32.0412,72.9662, ,RATTA PUR KALAN
PK,48531,Ratta Sharif,Norhern Punajb Rawalpindi,32.6375,73.4625, ,RATTA SHARIF
PK,61101,Ratta Tibba,Lahore,29.9708,72.5042,4,RATTA TIBBA
PK,50701,Ratti,Norhern Punajb Rawalpindi,32.3667,74.0417,4,RATTI
PK,43081,Ratti Kiri,Norhern Punajb Rawalpindi,29.1194,64.5056, ,RATTI KIRI
PK,50661,Ratti Pindi,Norhern Punajb Rawalpindi,32.4333,73.8333,4,RATTI PINDI
PK,55181,Ratti Pindi,Lahore,30.9213,73.6713, ,RATTI PINDI
PK,50431,Rattowal,Norhern Punajb Rawalpindi,32.4611,73.4986,4,RATTOWAL
PK,14301,Rattu,Federal Capial &AJK,35.1333,74.8,4,RATTU
PK,48321,Ratucha,Norhern Punajb Rawalpindi,32.7,73.0333, ,RATUCHA
PK,43351,Ratwal,Norhern Punajb Rawalpindi,33.4939,72.7172,4,RATWAL
PK,49121,Ratwal,Norhern Punajb Rawalpindi,28.5611,66.1194, ,RATWAL
PK,47821,Ravan Gorsian,Norhern Punajb Rawalpindi,32.6542,72.9295, ,RAVAN GORSIAN
PK,36351,Ravi Khokhar,Lahore,30.7167,72.7167, ,RAVI KHOKHAR
PK,73201,Raw-Water Pumping Station,Hyderabad,28.075,69.1, ,RAW-WATER PUMPING STATION
PK,89101,Rawa,Balochisan,28.0796,66.5519, ,RAWA
PK,40351,Rawal,Norhern Punajb Rawalpindi,32.378,72.6321, ,RAWAL
PK,49091,Rawal,Norhern Punajb Rawalpindi,32.7,73.1833,4,RAWAL
PK,48701,Rawal Bala,Norhern Punajb Rawalpindi,33.0969,72.8533,4,RAWAL BALA
PK,76261,Rawal Khan Leghari,Hyderabad,28.2417,67.816, ,RAWAL KHAN LEGHARI
PK,24681,Rawal Koroona,NWFP Peshawar,34.1547,71.4492, ,RAWAL KOROONA
PK,45510,Rawal Town,Federal Capial &AJK,33.6542,73.1667, ,RAWAL TOWN
PK,12350,Rawalakot Gpo,Federal Capial &AJK,31.0295,71.6782, ,RAWALAKOT GPO
PK,46000,Rawalpindi G.P.O.,Norhern Punajb Rawalpindi,33.4292,72.8417, ,RAWALPINDI G.P.O.
PK,40451,Rawana,Norhern Punajb Rawalpindi,32.2333,73.1167,4,RAWANA
PK,59311,Rawani,Souhern Punajb Mulan,30.3,71.7333,4,RAWANI
PK,69171,Rawatsar,Hyderabad,25.0333,70.7667,4,RAWATSAR
PK,50021,Ray Pur,Norhern Punajb Rawalpindi,32.8833,73.8694, ,RAY PUR
PK,67391,Razabad,Hyderabad,32.1417,72.6958, ,RAZABAD
PK,30001,Razai Shah,Norhern Punajb Rawalpindi,31.5833,71.0528,4,RAZAI SHAH
PK,28270,Razmak,NWFP Peshawar,32.6894,69.8342,4,RAZMAK
PK,17081,Rech,NWFP Peshawar,34.6333,73.1583, ,RECH
PK,12550,Reera Bazar,Federal Capial &AJK,32.8295,73.5358, ,REERA BAZAR
PK,24710,Regi Village Edso,NWFP Peshawar,33.1856,70.2384, ,REGI VILLAGE EDSO
PK,25111,Regilalma Town Ship,NWFP Peshawar,33.6754,71.1752, ,REGILALMA TOWN SHIP
